"";"i";"j";"Fij";"Fji";"FSij";"FBij";"FAij";"minFij";"maxFij";"rangeFij";"FDij"
"55";"ABW";"DMA";6;45;51;39;0,764705882352941;6;45;39;0,764705882352941
"56";"ABW";"DNK";4;0;4;-4;-1;0;4;4;1
"57";"ABW";"DOM";172;530;702;358;0,50997150997151;172;530;358;0,50997150997151
"58";"ABW";"DZA";0;0;0;0;0;0;0;0;0
"59";"ABW";"ECU";0;0;0;0;0;0;0;0;0
"60";"ABW";"EGY";0;0;0;0;0;0;0;0;0
"61";"ABW";"ERI";0;0;0;0;0;0;0;0;0
"62";"ABW";"ESH";0;0;0;0;0;0;0;0;0
"63";"ABW";"ESP";0;0;0;0;0;0;0;0;0
"64";"ABW";"EST";0;0;0;0;0;0;0;0;0
"65";"ABW";"ETH";0;0;0;0;0;0;0;0;0
"66";"ABW";"FIN";0;0;0;0;0;0;0;0;0
"67";"ABW";"FJI";0;0;0;0;0;0;0;0;0
"68";"ABW";"FLK";0;0;0;0;0;0;0;0;0
"69";"ABW";"FRA";5;0;5;-5;-1;0;5;5;1
"70";"ABW";"FRO";0;0;0;0;0;0;0;0;0
"71";"ABW";"FSM";0;0;0;0;0;0;0;0;0
"72";"ABW";"GAB";0;0;0;0;0;0;0;0;0
"73";"ABW";"GBR";63;0;63;-63;-1;0;63;63;1
"74";"ABW";"GEO";0;0;0;0;0;0;0;0;0
"75";"ABW";"GHA";0;0;0;0;0;0;0;0;0
"76";"ABW";"GIB";0;0;0;0;0;0;0;0;0
"77";"ABW";"GIN";0;0;0;0;0;0;0;0;0
"78";"ABW";"GLP";0;0;0;0;0;0;0;0;0
"79";"ABW";"GMB";0;0;0;0;0;0;0;0;0
"80";"ABW";"GNB";0;0;0;0;0;0;0;0;0
"81";"ABW";"GNQ";0;0;0;0;0;0;0;0;0
"82";"ABW";"GRC";23;0;23;-23;-1;0;23;23;1
"83";"ABW";"GRD";0;53;53;53;1;0;53;53;1
"84";"ABW";"GRL";0;0;0;0;0;0;0;0;0
"85";"ABW";"GTM";0;0;0;0;0;0;0;0;0
"86";"ABW";"GUF";0;0;0;0;0;0;0;0;0
"87";"ABW";"GUM";0;0;0;0;0;0;0;0;0
"88";"ABW";"GUY";0;52;52;52;1;0;52;52;1
"89";"ABW";"HKG";0;0;0;0;0;0;0;0;0
"90";"ABW";"HND";0;0;0;0;0;0;0;0;0
"91";"ABW";"HRV";0;0;0;0;0;0;0;0;0
"92";"ABW";"HTI";0;38;38;38;1;0;38;38;1
"93";"ABW";"HUN";0;0;0;0;0;0;0;0;0
"94";"ABW";"IDN";0;0;0;0;0;0;0;0;0
"95";"ABW";"IMN";0;0;0;0;0;0;0;0;0
"96";"ABW";"IND";0;25;25;25;1;0;25;25;1
"97";"ABW";"IRL";0;0;0;0;0;0;0;0;0
"98";"ABW";"IRN";0;0;0;0;0;0;0;0;0
"99";"ABW";"IRQ";0;0;0;0;0;0;0;0;0
"100";"ABW";"ISL";0;0;0;0;0;0;0;0;0
"101";"ABW";"ISR";0;0;0;0;0;0;0;0;0
"102";"ABW";"ITA";0;0;0;0;0;0;0;0;0
"103";"ABW";"JAM";0;24;24;24;1;0;24;24;1
"104";"ABW";"JEY";0;0;0;0;0;0;0;0;0
"105";"ABW";"JOR";0;0;0;0;0;0;0;0;0
"106";"ABW";"JPN";0;0;0;0;0;0;0;0;0
"107";"ABW";"KAZ";0;0;0;0;0;0;0;0;0
"108";"ABW";"KEN";0;0;0;0;0;0;0;0;0
"109";"ABW";"KGZ";0;0;0;0;0;0;0;0;0
"110";"ABW";"KHM";0;0;0;0;0;0;0;0;0
"111";"ABW";"KIR";0;0;0;0;0;0;0;0;0
"112";"ABW";"KNA";0;0;0;0;0;0;0;0;0
"113";"ABW";"KOR";0;0;0;0;0;0;0;0;0
"114";"ABW";"KWT";0;0;0;0;0;0;0;0;0
"115";"ABW";"LAO";0;0;0;0;0;0;0;0;0
"116";"ABW";"LBN";0;0;0;0;0;0;0;0;0
"117";"ABW";"LBR";0;0;0;0;0;0;0;0;0
"118";"ABW";"LBY";0;0;0;0;0;0;0;0;0
"119";"ABW";"LCA";3;0;3;-3;-1;0;3;3;1
"120";"ABW";"LIE";0;0;0;0;0;0;0;0;0
"121";"ABW";"LKA";0;0;0;0;0;0;0;0;0
"122";"ABW";"LSO";0;0;0;0;0;0;0;0;0
"123";"ABW";"LTU";0;0;0;0;0;0;0;0;0
"124";"ABW";"LUX";0;0;0;0;0;0;0;0;0
"125";"ABW";"LVA";1;0;1;-1;-1;0;1;1;1
"126";"ABW";"MAC";0;0;0;0;0;0;0;0;0
"127";"ABW";"MAR";0;0;0;0;0;0;0;0;0
"128";"ABW";"MCO";0;0;0;0;0;0;0;0;0
"129";"ABW";"MDA";0;0;0;0;0;0;0;0;0
"130";"ABW";"MDG";0;0;0;0;0;0;0;0;0
"131";"ABW";"MDV";0;0;0;0;0;0;0;0;0
"132";"ABW";"MEX";0;0;0;0;0;0;0;0;0
"133";"ABW";"MHL";0;0;0;0;0;0;0;0;0
"134";"ABW";"MKD";0;0;0;0;0;0;0;0;0
"135";"ABW";"MLI";0;0;0;0;0;0;0;0;0
"136";"ABW";"MLT";0;0;0;0;0;0;0;0;0
"137";"ABW";"MMR";0;0;0;0;0;0;0;0;0
"138";"ABW";"MNE";0;0;0;0;0;0;0;0;0
"139";"ABW";"MNG";0;0;0;0;0;0;0;0;0
"140";"ABW";"MNP";0;0;0;0;0;0;0;0;0
"141";"ABW";"MOZ";0;0;0;0;0;0;0;0;0
"142";"ABW";"MRT";0;0;0;0;0;0;0;0;0
"143";"ABW";"MSR";0;0;0;0;0;0;0;0;0
"144";"ABW";"MTQ";0;0;0;0;0;0;0;0;0
"145";"ABW";"MUS";0;0;0;0;0;0;0;0;0
"146";"ABW";"MWI";0;0;0;0;0;0;0;0;0
"147";"ABW";"MYS";0;0;0;0;0;0;0;0;0
"148";"ABW";"MYT";0;0;0;0;0;0;0;0;0
"149";"ABW";"NAM";0;0;0;0;0;0;0;0;0
"150";"ABW";"NCL";0;0;0;0;0;0;0;0;0
"151";"ABW";"NER";0;0;0;0;0;0;0;0;0
"152";"ABW";"NGA";0;0;0;0;0;0;0;0;0
"153";"ABW";"NIC";0;9;9;9;1;0;9;9;1
"154";"ABW";"NIU";0;0;0;0;0;0;0;0;0
"155";"ABW";"NLD";302;1074;1376;772;0,561046511627907;302;1074;772;0,561046511627907
"156";"ABW";"NOR";0;0;0;0;0;0;0;0;0
"157";"ABW";"NPL";0;0;0;0;0;0;0;0;0
"158";"ABW";"NRU";0;0;0;0;0;0;0;0;0
"159";"ABW";"NZL";0;0;0;0;0;0;0;0;0
"160";"ABW";"OMN";0;0;0;0;0;0;0;0;0
"161";"ABW";"PAK";0;0;0;0;0;0;0;0;0
"162";"ABW";"PAN";0;0;0;0;0;0;0;0;0
"163";"ABW";"PER";0;83;83;83;1;0;83;83;1
"164";"ABW";"PHL";6;165;171;159;0,929824561403509;6;165;159;0,929824561403509
"165";"ABW";"PLW";0;0;0;0;0;0;0;0;0
"166";"ABW";"PNG";0;0;0;0;0;0;0;0;0
"167";"ABW";"POL";0;0;0;0;0;0;0;0;0
"168";"ABW";"PRI";0;0;0;0;0;0;0;0;0
"169";"ABW";"PRK";0;0;0;0;0;0;0;0;0
"170";"ABW";"PRT";0;90;90;90;1;0;90;90;1
"171";"ABW";"PRY";0;0;0;0;0;0;0;0;0
"172";"ABW";"PSE";0;0;0;0;0;0;0;0;0
"173";"ABW";"PYF";0;0;0;0;0;0;0;0;0
"174";"ABW";"QAT";0;0;0;0;0;0;0;0;0
"175";"ABW";"REU";0;0;0;0;0;0;0;0;0
"176";"ABW";"ROU";0;0;0;0;0;0;0;0;0
"177";"ABW";"RUS";0;0;0;0;0;0;0;0;0
"178";"ABW";"RWA";0;0;0;0;0;0;0;0;0
"179";"ABW";"SAU";0;0;0;0;0;0;0;0;0
"180";"ABW";"SDN";0;0;0;0;0;0;0;0;0
"181";"ABW";"SEN";0;0;0;0;0;0;0;0;0
"182";"ABW";"SGP";0;0;0;0;0;0;0;0;0
"183";"ABW";"SHN";0;0;0;0;0;0;0;0;0
"184";"ABW";"SLB";0;0;0;0;0;0;0;0;0
"185";"ABW";"SLE";0;0;0;0;0;0;0;0;0
"186";"ABW";"SLV";0;0;0;0;0;0;0;0;0
"187";"ABW";"SMR";0;0;0;0;0;0;0;0;0
"188";"ABW";"SOM";0;0;0;0;0;0;0;0;0
"189";"ABW";"SPM";0;0;0;0;0;0;0;0;0
"190";"ABW";"SRB";0;0;0;0;0;0;0;0;0
"191";"ABW";"SSD";0;0;0;0;0;0;0;0;0
"192";"ABW";"STP";0;0;0;0;0;0;0;0;0
"193";"ABW";"SUR";0;379;379;379;1;0;379;379;1
"194";"ABW";"SVK";0;0;0;0;0;0;0;0;0
"195";"ABW";"SVN";0;0;0;0;0;0;0;0;0
"196";"ABW";"SWE";0;0;0;0;0;0;0;0;0
"197";"ABW";"SWZ";0;0;0;0;0;0;0;0;0
"198";"ABW";"SXM";0;66;66;66;1;0;66;66;1
"199";"ABW";"SYC";0;0;0;0;0;0;0;0;0
"200";"ABW";"SYR";0;0;0;0;0;0;0;0;0
"201";"ABW";"TCA";0;0;0;0;0;0;0;0;0
"202";"ABW";"TCD";0;0;0;0;0;0;0;0;0
"203";"ABW";"TGO";0;0;0;0;0;0;0;0;0
"204";"ABW";"THA";0;0;0;0;0;0;0;0;0
"205";"ABW";"TJK";0;0;0;0;0;0;0;0;0
"206";"ABW";"TKL";0;0;0;0;0;0;0;0;0
"207";"ABW";"TKM";0;0;0;0;0;0;0;0;0
"208";"ABW";"TLS";0;0;0;0;0;0;0;0;0
"209";"ABW";"TON";0;0;0;0;0;0;0;0;0
"210";"ABW";"TTO";0;0;0;0;0;0;0;0;0
"211";"ABW";"TUN";0;0;0;0;0;0;0;0;0
"212";"ABW";"TUR";0;110;110;110;1;0;110;110;1
"213";"ABW";"TUV";0;0;0;0;0;0;0;0;0
"214";"ABW";"TZA";0;0;0;0;0;0;0;0;0
"215";"ABW";"UGA";0;0;0;0;0;0;0;0;0
"216";"ABW";"UKR";0;0;0;0;0;0;0;0;0
"217";"ABW";"URY";0;0;0;0;0;0;0;0;0
"218";"ABW";"USA";1351;204;1555;-1147;-0,737620578778135;204;1351;1147;0,737620578778135
"219";"ABW";"UZB";0;0;0;0;0;0;0;0;0
"220";"ABW";"VAT";0;0;0;0;0;0;0;0;0
"221";"ABW";"VCT";0;85;85;85;1;0;85;85;1
"222";"ABW";"VEN";179;654;833;475;0,570228091236495;179;654;475;0,570228091236495
"223";"ABW";"VGB";0;0;0;0;0;0;0;0;0
"224";"ABW";"VIR";197;0;197;-197;-1;0;197;197;1
"225";"ABW";"VNM";0;0;0;0;0;0;0;0;0
"226";"ABW";"VUT";0;0;0;0;0;0;0;0;0
"227";"ABW";"WLF";0;0;0;0;0;0;0;0;0
"228";"ABW";"WSM";0;0;0;0;0;0;0;0;0
"229";"ABW";"YEM";0;0;0;0;0;0;0;0;0
"230";"ABW";"ZAF";0;0;0;0;0;0;0;0;0
"231";"ABW";"ZMB";0;0;0;0;0;0;0;0;0
"232";"ABW";"ZWE";0;0;0;0;0;0;0;0;0
"233";"AFG";"ABW";0;0;0;0;0;0;0;0;0
"234";"AFG";"AFG";0;0;0;0;0;0;0;0;0
"235";"AFG";"AGO";0;0;0;0;0;0;0;0;0
"236";"AFG";"AIA";0;0;0;0;0;0;0;0;0
"237";"AFG";"ALB";0;0;0;0;0;0;0;0;0
"238";"AFG";"AND";0;0;0;0;0;0;0;0;0
"239";"AFG";"ARE";1161;0;1161;-1161;-1;0;1161;1161;1
"240";"AFG";"ARG";1;0;1;-1;-1;0;1;1;1
"241";"AFG";"ARM";0;0;0;0;0;0;0;0;0
"242";"AFG";"ASM";0;0;0;0;0;0;0;0;0
"243";"AFG";"ATG";0;0;0;0;0;0;0;0;0
"244";"AFG";"AUS";1455;0;1455;-1455;-1;0;1455;1455;1
"245";"AFG";"AUT";3194;0;3194;-3194;-1;0;3194;3194;1
"246";"AFG";"AZE";175;0;175;-175;-1;0;175;175;1
"247";"AFG";"BDI";0;0;0;0;0;0;0;0;0
"248";"AFG";"BEL";46;0;46;-46;-1;0;46;46;1
"249";"AFG";"BEN";0;0;0;0;0;0;0;0;0
"250";"AFG";"BES";0;0;0;0;0;0;0;0;0
"251";"AFG";"BFA";0;0;0;0;0;0;0;0;0
"252";"AFG";"BGD";0;0;0;0;0;0;0;0;0
"253";"AFG";"BGR";145;0;145;-145;-1;0;145;145;1
"254";"AFG";"BHR";154;0;154;-154;-1;0;154;154;1
"255";"AFG";"BHS";0;0;0;0;0;0;0;0;0
"256";"AFG";"BIH";0;0;0;0;0;0;0;0;0
"257";"AFG";"BLR";106;0;106;-106;-1;0;106;106;1
"258";"AFG";"BLZ";0;0;0;0;0;0;0;0;0
"259";"AFG";"BMU";0;0;0;0;0;0;0;0;0
"260";"AFG";"BOL";1;0;1;-1;-1;0;1;1;1
"261";"AFG";"BRA";0;0;0;0;0;0;0;0;0
"262";"AFG";"BRB";0;0;0;0;0;0;0;0;0
"263";"AFG";"BRN";0;0;0;0;0;0;0;0;0
"264";"AFG";"BTN";0;0;0;0;0;0;0;0;0
"265";"AFG";"BWA";0;0;0;0;0;0;0;0;0
"266";"AFG";"CAF";0;0;0;0;0;0;0;0;0
"267";"AFG";"CAN";2590;0;2590;-2590;-1;0;2590;2590;1
"268";"AFG";"CHE";1064;0;1064;-1064;-1;0;1064;1064;1
"269";"AFG";"CHL";0;0;0;0;0;0;0;0;0
"270";"AFG";"CHN";0;0;0;0;0;0;0;0;0
"271";"AFG";"CIV";0;0;0;0;0;0;0;0;0
"272";"AFG";"CMR";0;0;0;0;0;0;0;0;0
"273";"AFG";"COD";0;0;0;0;0;0;0;0;0
"274";"AFG";"COG";0;0;0;0;0;0;0;0;0
"275";"AFG";"COK";0;0;0;0;0;0;0;0;0
"276";"AFG";"COL";62;0;62;-62;-1;0;62;62;1
"277";"AFG";"COM";0;0;0;0;0;0;0;0;0
"278";"AFG";"CPV";0;0;0;0;0;0;0;0;0
"279";"AFG";"CRI";11;0;11;-11;-1;0;11;11;1
"280";"AFG";"CUB";0;0;0;0;0;0;0;0;0
"281";"AFG";"CUW";0;0;0;0;0;0;0;0;0
"282";"AFG";"CYM";0;0;0;0;0;0;0;0;0
"283";"AFG";"CYP";2;0;2;-2;-1;0;2;2;1
"284";"AFG";"CZE";37;0;37;-37;-1;0;37;37;1
"285";"AFG";"DEU";21242;0;21242;-21242;-1;0;21242;21242;1
"286";"AFG";"DJI";0;0;0;0;0;0;0;0;0
"287";"AFG";"DMA";0;0;0;0;0;0;0;0;0
"288";"AFG";"DNK";212;0;212;-212;-1;0;212;212;1
"289";"AFG";"DOM";0;0;0;0;0;0;0;0;0
"290";"AFG";"DZA";0;0;0;0;0;0;0;0;0
"291";"AFG";"ECU";11;0;11;-11;-1;0;11;11;1
"292";"AFG";"EGY";194;0;194;-194;-1;0;194;194;1
"293";"AFG";"ERI";0;0;0;0;0;0;0;0;0
"294";"AFG";"ESH";0;0;0;0;0;0;0;0;0
"295";"AFG";"ESP";17;0;17;-17;-1;0;17;17;1
"296";"AFG";"EST";0;0;0;0;0;0;0;0;0
"297";"AFG";"ETH";0;0;0;0;0;0;0;0;0
"298";"AFG";"FIN";4;0;4;-4;-1;0;4;4;1
"299";"AFG";"FJI";0;0;0;0;0;0;0;0;0
"300";"AFG";"FLK";0;0;0;0;0;0;0;0;0
"301";"AFG";"FRA";1909;0;1909;-1909;-1;0;1909;1909;1
"302";"AFG";"FRO";0;0;0;0;0;0;0;0;0
"303";"AFG";"FSM";0;0;0;0;0;0;0;0;0
"304";"AFG";"GAB";0;0;0;0;0;0;0;0;0
"305";"AFG";"GBR";1533;0;1533;-1533;-1;0;1533;1533;1
"306";"AFG";"GEO";0;0;0;0;0;0;0;0;0
"307";"AFG";"GHA";0;0;0;0;0;0;0;0;0
"308";"AFG";"GIB";0;0;0;0;0;0;0;0;0
"309";"AFG";"GIN";0;0;0;0;0;0;0;0;0
"310";"AFG";"GLP";0;0;0;0;0;0;0;0;0
"311";"AFG";"GMB";0;0;0;0;0;0;0;0;0
"312";"AFG";"GNB";0;0;0;0;0;0;0;0;0
"313";"AFG";"GNQ";0;0;0;0;0;0;0;0;0
"314";"AFG";"GRC";502;0;502;-502;-1;0;502;502;1
"315";"AFG";"GRD";0;0;0;0;0;0;0;0;0
"316";"AFG";"GRL";0;0;0;0;0;0;0;0;0
"317";"AFG";"GTM";0;0;0;0;0;0;0;0;0
"318";"AFG";"GUF";0;0;0;0;0;0;0;0;0
"319";"AFG";"GUM";0;0;0;0;0;0;0;0;0
"320";"AFG";"GUY";0;0;0;0;0;0;0;0;0
"321";"AFG";"HKG";0;0;0;0;0;0;0;0;0
"322";"AFG";"HND";0;0;0;0;0;0;0;0;0
"323";"AFG";"HRV";0;0;0;0;0;0;0;0;0
"324";"AFG";"HTI";0;0;0;0;0;0;0;0;0
"325";"AFG";"HUN";122;0;122;-122;-1;0;122;122;1
"326";"AFG";"IDN";0;0;0;0;0;0;0;0;0
"327";"AFG";"IMN";0;0;0;0;0;0;0;0;0
"328";"AFG";"IND";7259;0;7259;-7259;-1;0;7259;7259;1
"329";"AFG";"IRL";24;0;24;-24;-1;0;24;24;1
"330";"AFG";"IRN";1788296;0;1788296;-1788296;-1;0;1788296;1788296;1
"331";"AFG";"IRQ";160;0;160;-160;-1;0;160;160;1
"332";"AFG";"ISL";1;0;1;-1;-1;0;1;1;1
"333";"AFG";"ISR";1282;0;1282;-1282;-1;0;1282;1282;1
"334";"AFG";"ITA";211;0;211;-211;-1;0;211;211;1
"335";"AFG";"JAM";0;0;0;0;0;0;0;0;0
"336";"AFG";"JEY";0;0;0;0;0;0;0;0;0
"337";"AFG";"JOR";43;0;43;-43;-1;0;43;43;1
"338";"AFG";"JPN";0;0;0;0;0;0;0;0;0
"339";"AFG";"KAZ";0;0;0;0;0;0;0;0;0
"340";"AFG";"KEN";0;0;0;0;0;0;0;0;0
"341";"AFG";"KGZ";0;0;0;0;0;0;0;0;0
"342";"AFG";"KHM";0;0;0;0;0;0;0;0;0
"343";"AFG";"KIR";0;0;0;0;0;0;0;0;0
"344";"AFG";"KNA";0;0;0;0;0;0;0;0;0
"345";"AFG";"KOR";0;0;0;0;0;0;0;0;0
"346";"AFG";"KWT";808;0;808;-808;-1;0;808;808;1
"347";"AFG";"LAO";0;0;0;0;0;0;0;0;0
"348";"AFG";"LBN";0;0;0;0;0;0;0;0;0
"349";"AFG";"LBR";0;0;0;0;0;0;0;0;0
"350";"AFG";"LBY";556;0;556;-556;-1;0;556;556;1
"351";"AFG";"LCA";0;0;0;0;0;0;0;0;0
"352";"AFG";"LIE";0;0;0;0;0;0;0;0;0
"353";"AFG";"LKA";0;0;0;0;0;0;0;0;0
"354";"AFG";"LSO";0;0;0;0;0;0;0;0;0
"355";"AFG";"LTU";26;0;26;-26;-1;0;26;26;1
"356";"AFG";"LUX";0;0;0;0;0;0;0;0;0
"357";"AFG";"LVA";8;0;8;-8;-1;0;8;8;1
"358";"AFG";"MAC";0;0;0;0;0;0;0;0;0
"359";"AFG";"MAR";0;0;0;0;0;0;0;0;0
"360";"AFG";"MCO";0;0;0;0;0;0;0;0;0
"361";"AFG";"MDA";0;0;0;0;0;0;0;0;0
"362";"AFG";"MDG";0;0;0;0;0;0;0;0;0
"363";"AFG";"MDV";0;0;0;0;0;0;0;0;0
"364";"AFG";"MEX";0;0;0;0;0;0;0;0;0
"365";"AFG";"MHL";0;0;0;0;0;0;0;0;0
"366";"AFG";"MKD";0;0;0;0;0;0;0;0;0
"367";"AFG";"MLI";0;0;0;0;0;0;0;0;0
"368";"AFG";"MLT";0;0;0;0;0;0;0;0;0
"369";"AFG";"MMR";0;0;0;0;0;0;0;0;0
"370";"AFG";"MNE";0;0;0;0;0;0;0;0;0
"371";"AFG";"MNG";0;0;0;0;0;0;0;0;0
"372";"AFG";"MNP";0;0;0;0;0;0;0;0;0
"373";"AFG";"MOZ";0;0;0;0;0;0;0;0;0
"374";"AFG";"MRT";0;0;0;0;0;0;0;0;0
"375";"AFG";"MSR";0;0;0;0;0;0;0;0;0
"376";"AFG";"MTQ";0;0;0;0;0;0;0;0;0
"377";"AFG";"MUS";0;0;0;0;0;0;0;0;0
"378";"AFG";"MWI";0;0;0;0;0;0;0;0;0
"379";"AFG";"MYS";18;0;18;-18;-1;0;18;18;1
"380";"AFG";"MYT";0;0;0;0;0;0;0;0;0
"381";"AFG";"NAM";26;0;26;-26;-1;0;26;26;1
"382";"AFG";"NCL";0;0;0;0;0;0;0;0;0
"383";"AFG";"NER";0;0;0;0;0;0;0;0;0
"384";"AFG";"NGA";0;0;0;0;0;0;0;0;0
"385";"AFG";"NIC";16;0;16;-16;-1;0;16;16;1
"386";"AFG";"NIU";0;0;0;0;0;0;0;0;0
"387";"AFG";"NLD";5786;0;5786;-5786;-1;0;5786;5786;1
"388";"AFG";"NOR";186;0;186;-186;-1;0;186;186;1
"389";"AFG";"NPL";0;0;0;0;0;0;0;0;0
"390";"AFG";"NRU";0;0;0;0;0;0;0;0;0
"391";"AFG";"NZL";103;0;103;-103;-1;0;103;103;1
"392";"AFG";"OMN";0;0;0;0;0;0;0;0;0
"393";"AFG";"PAK";1723293;4576;1727869;-1718717;-0,99470330216006;4576;1723293;1718717;0,99470330216006
"394";"AFG";"PAN";0;0;0;0;0;0;0;0;0
"395";"AFG";"PER";0;0;0;0;0;0;0;0;0
"396";"AFG";"PHL";19;0;19;-19;-1;0;19;19;1
"397";"AFG";"PLW";0;0;0;0;0;0;0;0;0
"398";"AFG";"PNG";0;0;0;0;0;0;0;0;0
"399";"AFG";"POL";194;0;194;-194;-1;0;194;194;1
"400";"AFG";"PRI";0;0;0;0;0;0;0;0;0
"401";"AFG";"PRK";0;0;0;0;0;0;0;0;0
"402";"AFG";"PRT";0;0;0;0;0;0;0;0;0
"403";"AFG";"PRY";0;0;0;0;0;0;0;0;0
"404";"AFG";"PSE";0;0;0;0;0;0;0;0;0
"405";"AFG";"PYF";0;0;0;0;0;0;0;0;0
"406";"AFG";"QAT";281;0;281;-281;-1;0;281;281;1
"407";"AFG";"REU";0;0;0;0;0;0;0;0;0
"408";"AFG";"ROU";0;0;0;0;0;0;0;0;0
"409";"AFG";"RUS";9374;0;9374;-9374;-1;0;9374;9374;1
"410";"AFG";"RWA";0;0;0;0;0;0;0;0;0
"411";"AFG";"SAU";110590;0;110590;-110590;-1;0;110590;110590;1
"412";"AFG";"SDN";0;0;0;0;0;0;0;0;0
"413";"AFG";"SEN";0;0;0;0;0;0;0;0;0
"414";"AFG";"SGP";0;0;0;0;0;0;0;0;0
"415";"AFG";"SHN";0;0;0;0;0;0;0;0;0
"416";"AFG";"SLB";0;0;0;0;0;0;0;0;0
"417";"AFG";"SLE";0;0;0;0;0;0;0;0;0
"418";"AFG";"SLV";0;0;0;0;0;0;0;0;0
"419";"AFG";"SMR";0;0;0;0;0;0;0;0;0
"420";"AFG";"SOM";0;0;0;0;0;0;0;0;0
"421";"AFG";"SPM";0;0;0;0;0;0;0;0;0
"422";"AFG";"SRB";0;0;0;0;0;0;0;0;0
"423";"AFG";"SSD";0;0;0;0;0;0;0;0;0
"424";"AFG";"STP";0;0;0;0;0;0;0;0;0
"425";"AFG";"SUR";0;0;0;0;0;0;0;0;0
"426";"AFG";"SVK";24;0;24;-24;-1;0;24;24;1
"427";"AFG";"SVN";1;0;1;-1;-1;0;1;1;1
"428";"AFG";"SWE";1889;0;1889;-1889;-1;0;1889;1889;1
"429";"AFG";"SWZ";0;0;0;0;0;0;0;0;0
"430";"AFG";"SXM";0;0;0;0;0;0;0;0;0
"431";"AFG";"SYC";0;0;0;0;0;0;0;0;0
"432";"AFG";"SYR";0;0;0;0;0;0;0;0;0
"433";"AFG";"TCA";0;0;0;0;0;0;0;0;0
"434";"AFG";"TCD";0;0;0;0;0;0;0;0;0
"435";"AFG";"TGO";0;0;0;0;0;0;0;0;0
"436";"AFG";"THA";0;0;0;0;0;0;0;0;0
